,Route_link:,Route_name:,Bus_name:,Bus_type:,Dep_time:,Duration:,Arr_time:,Rating:,Price:,Seat_avail:
278,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,21:14,05h 16m,02:30,3.8,383.0,"31 Seats available
15 Window"
279,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 570,Super Express Non AC Seater Air Bus (2+2),21:20,04h 25m,01:45,2.7,309.0,39 Seats available
280,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,05h 35m,03:10,2.9,261.0,34 Seats available
281,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),21:46,05h 24m,03:10,4.6,269.0,46 Seats available
282,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),22:10,04h 20m,02:30,3.7,268.0,34 Seats available
283,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,05h 20m,03:30,2.9,269.0,47 Seats available
284,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,05h 06m,03:21,3.0,309.0,"21 Seats available
9 Window"
285,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 408,Super Express Non AC Seater Air Bus (2+2),22:30,04h 15m,02:45,2.9,299.0,32 Seats available
286,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,05h 01m,03:35,3.6,231.0,44 Seats available
287,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),22:35,03h 55m,02:30,2.0,230.0,46 Seats available
288,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 368,AC MULTI AXLE,22:50,04h 15m,03:05,2.9,494.0,"45 Seats available
22 Window"
289,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,04h 57m,03:52,3.1,309.0,"37 Seats available
17 Window"
290,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,23:04,05h 06m,04:10,2.8,383.0,"28 Seats available
12 Window"
291,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),20:40,04h 20m,01:00,3.3,700.0,"41 Seats available
20 Window"
292,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),20:45,06h 15m,03:00,4.0,900.0,"27 Seats available
15 Window"
293,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,05h 35m,02:30,5.0,800.0,"26 Seats available
7 Single"
294,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),21:00,05h 00m,02:00,5.0,850.0,"11 Seats available
1 Single"
295,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),21:00,04h 45m,01:45,4.3,480.0,33 Seats available
296,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Cochin Express,A/C Sleeper (2+1),21:15,05h 15m,02:30,4.4,900.0,"21 Seats available
7 Single"
297,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:15,05h 05m,02:20,4.4,667.0,"45 Seats available
21 Window"
298,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:30,05h 15m,02:45,4.5,630.0,"35 Seats available
16 Window"
299,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),21:40,04h 55m,02:35,4.1,899.0,"1 Seat available
1 Single"
300,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:45,05h 31m,03:16,3.1,595.0,"33 Seats available
14 Window"
301,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Arya Travels,A/C Sleeper (2+1),21:45,05h 30m,03:15,3.1,795.0,"19 Seats available
5 Single"
302,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),22:00,04h 10m,02:10,4.0,580.0,28 Seats available
303,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),22:00,04h 29m,02:29,3.8,700.0,40 Seats available
304,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),22:00,04h 45m,02:45,4.8,799.0,"21 Seats available
5 Single"
305,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),22:00,05h 00m,03:00,4.5,600.0,"29 Seats available
13 Window"
306,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,05h 25m,03:35,3.9,549.0,"14 Seats available
6 Window"
307,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,05h 25m,03:35,3.0,649.0,"25 Seats available
13 Window"
308,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:30,05h 00m,04:30,3.5,700.0,"32 Seats available
13 Window"
309,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Jacobs Travels,A/C Semi Sleeper (2+2),21:00,05h 30m,02:30,2.9,649.0,40 Seats available
310,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 01m,05:00,2.6,800.0,39 Seats available
311,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),22:40,05h 00m,03:40,4.4,1149.0,"23 Seats available
7 Single"
312,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:30,05h 00m,04:30,3.5,1000.0,12 Seats available
313,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:59,04h 31m,04:30,3.0,999.0,"16 Seats available
3 Single"
314,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:10,05h 41m,03:51,2.4,1000.0,"3 Seats available
3 Window"
315,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:45,04h 15m,04:00,2.3,1000.0,21 Seats available
316,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1997,Swift Deluxe Non AC Air Bus (2+2),15:25,04h 25m,19:50,3.3,278.0,"28 Seats available
11 Window"
317,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),16:00,05h 30m,21:30,2.9,269.0,47 Seats available
318,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),16:30,05h 50m,22:20,2.9,269.0,50 Seats available
319,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 831,Super Fast Non AC Seater (2+3),16:35,05h 50m,22:25,1.7,272.0,50 Seats available
320,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1867,Low Floor AC Seater 2+2,16:59,05h 01m,22:00,1.9,383.0,"21 Seats available
9 Window"
321,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),17:00,05h 15m,22:15,3.5,230.0,48 Seats available
322,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),17:10,05h 35m,22:45,3.6,269.0,49 Seats available
323,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),17:10,06h 40m,23:50,2.9,261.0,"43 Seats available
16 Window"
324,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),18:05,04h 10m,22:15,3.1,309.0,32 Seats available
325,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 665,Super Fast Non AC Seater (2+3),18:20,05h 55m,00:15,2.9,269.0,50 Seats available
326,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),18:36,04h 40m,23:16,2.9,309.0,"31 Seats available
14 Window"
327,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 588,Super Express Non AC Seater Air Bus (2+2),18:45,05h 15m,00:00,2.2,293.0,33 Seats available
328,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 699,Super Fast Non AC Seater (2+3),18:59,05h 46m,00:45,2.9,255.0,45 Seats available
329,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1211,AC MULTI AXLE,19:10,04h 55m,00:05,2.9,494.0,"40 Seats available
17 Window"
330,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2367,Low Floor AC Seater 2+2,19:14,05h 16m,00:30,2.9,383.0,"27 Seats available
12 Window"
331,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),19:41,05h 44m,01:25,2.9,255.0,50 Seats available
332,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 486,Super Express Non AC Seater Air Bus (2+2),20:05,04h 25m,00:30,1.1,309.0,34 Seats available
333,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),20:29,05h 21m,01:50,2.9,288.0,33 Seats available
334,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,21:14,05h 16m,02:30,3.8,383.0,"31 Seats available
15 Window"
335,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 570,Super Express Non AC Seater Air Bus (2+2),21:20,04h 25m,01:45,2.7,309.0,39 Seats available
336,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,05h 35m,03:10,2.9,261.0,34 Seats available
337,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),21:46,05h 24m,03:10,4.6,269.0,46 Seats available
338,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),22:10,04h 20m,02:30,3.7,268.0,34 Seats available
339,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,05h 20m,03:30,2.9,269.0,47 Seats available
340,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,05h 06m,03:21,3.0,309.0,"21 Seats available
9 Window"
341,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 408,Super Express Non AC Seater Air Bus (2+2),22:30,04h 15m,02:45,2.9,299.0,32 Seats available
342,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,05h 01m,03:35,3.6,231.0,44 Seats available
343,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),22:35,03h 55m,02:30,2.0,230.0,46 Seats available
344,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 368,AC MULTI AXLE,22:50,04h 15m,03:05,2.9,494.0,"45 Seats available
22 Window"
345,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,04h 57m,03:52,3.1,309.0,"37 Seats available
17 Window"
346,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,23:04,05h 06m,04:10,2.8,383.0,"28 Seats available
12 Window"
347,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),20:40,04h 20m,01:00,3.3,700.0,"41 Seats available
20 Window"
348,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),20:45,06h 15m,03:00,4.0,900.0,"27 Seats available
15 Window"
349,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,05h 35m,02:30,5.0,800.0,"26 Seats available
7 Single"
350,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),21:00,05h 00m,02:00,5.0,850.0,"11 Seats available
1 Single"
351,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),21:00,04h 45m,01:45,4.3,480.0,33 Seats available
352,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Cochin Express,A/C Sleeper (2+1),21:15,05h 15m,02:30,4.4,900.0,"21 Seats available
7 Single"
353,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:15,05h 05m,02:20,4.4,667.0,"45 Seats available
21 Window"
354,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:30,05h 15m,02:45,4.5,630.0,"35 Seats available
16 Window"
355,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),21:40,04h 55m,02:35,4.1,899.0,"1 Seat available
1 Single"
356,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:45,05h 31m,03:16,3.1,595.0,"33 Seats available
14 Window"
357,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Arya Travels,A/C Sleeper (2+1),21:45,05h 30m,03:15,3.1,795.0,"19 Seats available
5 Single"
358,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),22:00,04h 10m,02:10,4.0,580.0,28 Seats available
359,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),22:00,04h 29m,02:29,3.8,700.0,40 Seats available
360,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),22:00,04h 45m,02:45,4.8,799.0,"21 Seats available
5 Single"
361,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),22:00,05h 00m,03:00,4.5,600.0,"29 Seats available
13 Window"
362,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,05h 25m,03:35,3.9,549.0,"14 Seats available
6 Window"
363,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,05h 25m,03:35,3.0,649.0,"25 Seats available
13 Window"
364,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:30,05h 00m,04:30,3.5,700.0,"32 Seats available
13 Window"
365,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Jacobs Travels,A/C Semi Sleeper (2+2),21:00,05h 30m,02:30,2.9,649.0,40 Seats available
366,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 01m,05:00,2.6,800.0,39 Seats available
367,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),22:40,05h 00m,03:40,4.4,1149.0,"23 Seats available
7 Single"
368,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:30,05h 00m,04:30,3.5,1000.0,12 Seats available
369,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:59,04h 31m,04:30,3.0,999.0,"16 Seats available
3 Single"
370,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:10,05h 41m,03:51,2.4,1000.0,"3 Seats available
3 Window"
371,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:45,04h 15m,04:00,2.3,1000.0,21 Seats available
372,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),13:32,05h 10m,18:42,3.8,285.0,34 Seats available
373,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,06h 29m,21:30,3.6,273.0,"39 Seats available
14 Window"
374,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),16:01,05h 34m,21:35,3.9,285.0,50 Seats available
375,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),16:30,05h 45m,22:15,4.4,273.0,"42 Seats available
15 Window"
376,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),18:00,07h 20m,01:20,3.9,350.0,29 Seats available
377,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,Suraj Holidays,VE A/C Sleeper (2+1),22:00,07h 00m,05:00,4.8,950.0,"26 Seats available
6 Single"
378,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,National travels and logistics,NON A/C Sleeper (2+1),20:45,07h 15m,04:00,3.3,649.0,"21 Seats available
7 Single"
379,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,NS Transports,VE A/C Sleeper (2+1),21:15,06h 15m,03:30,4.2,949.0,"25 Seats available
5 Single"
380,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,SAAM BUS,Bharat Benz A/C Sleeper (2+1),20:30,07h 30m,04:00,4.1,807.0,17 Seats available
381,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,SKS Tours & Travels,A/C Sleeper (2+1),21:00,07h 00m,04:00,4.0,849.0,"21 Seats available
3 Single"
382,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),13:32,05h 10m,18:42,3.8,285.0,34 Seats available
383,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,06h 29m,21:30,3.6,273.0,"39 Seats available
14 Window"
384,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),16:01,05h 34m,21:35,3.9,285.0,50 Seats available
385,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),16:30,05h 45m,22:15,4.4,273.0,"42 Seats available
15 Window"
386,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),18:00,07h 20m,01:20,3.9,350.0,29 Seats available
387,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,05h 30m,00:30,3.9,452.0,28 Seats available
388,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),20:02,05h 59m,02:01,3.9,419.0,31 Seats available
389,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 234,Swift Deluxe Non AC Air Bus (2+2),21:00,06h 30m,03:30,3.9,398.0,"24 Seats available
8 Window"
390,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),21:29,06h 04m,03:33,3.9,419.0,29 Seats available
391,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),22:06,05h 55m,04:01,4.6,419.0,"34 Seats available
13 Window"
392,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),22:15,05h 40m,03:55,3.9,419.0,33 Seats available
393,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,06h 40m,05:40,4.3,319.0,47 Seats available
394,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,05h 05m,04:10,3.9,356.0,"20 Seats available
5 Window"
395,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),23:50,04h 30m,04:20,2.6,356.0,"33 Seats available
14 Window"
396,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,Suraj Holidays,VE A/C Sleeper (2+1),22:00,07h 00m,05:00,4.8,950.0,"26 Seats available
6 Single"
397,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,National travels and logistics,NON A/C Sleeper (2+1),20:45,07h 15m,04:00,3.3,649.0,"21 Seats available
7 Single"
398,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,NS Transports,VE A/C Sleeper (2+1),21:15,06h 15m,03:30,4.2,949.0,"25 Seats available
5 Single"
399,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,SAAM BUS,Bharat Benz A/C Sleeper (2+1),20:30,07h 30m,04:00,4.1,807.0,17 Seats available
400,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,SKS Tours & Travels,A/C Sleeper (2+1),21:00,07h 00m,04:00,4.0,849.0,"21 Seats available
3 Single"
401,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,07h 15m,04:45,3.6,899.0,"34 Seats available
10 Single"
402,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,07h 15m,04:30,3.1,800.0,41 Seats available
403,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,07h 00m,04:00,3.1,599.0,"30 Seats available
8 Single"
404,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,A1 Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.1,600.0,24 Seats available
405,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore,National travels and logistics,A/C Sleeper (2+1),21:00,06h 15m,03:15,3.3,2290.0,32 Seats available
