,Route_link:,Route_name:,Bus_name:,Bus_type:,Dep_time:,Duration:,Arr_time:,Rating:,Price:,Seat_avail:
1274,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC - 9455,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05h 45m,05:15,4.5,376,31 Seats available
1275,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC - 7981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,05h 40m,05:25,4.4,376,31 Seats available
1276,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),15:15,04h 45m,20:00,3.5,749,"27 Seats available
5 Single"
1277,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),17:30,04h 15m,21:45,3.5,849,"24 Seats available
9 Single"
1278,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,04h 00m,22:00,3.5,500,"37 Seats available
16 Window"
1279,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,04h 00m,22:00,3.7,450,"42 Seats available
19 Window"
1280,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,03h 45m,21:45,3.4,450,"45 Seats available
22 Window"
1281,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,04h 15m,23:15,3.6,800,"16 Seats available
5 Single"
1282,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Pooja Travels,A/C Sleeper (2+1),20:00,07h 30m,03:30,3.9,762,"21 Seats available
6 Single"
1283,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),20:00,04h 45m,00:45,3.5,849,"28 Seats available
10 Single"
1284,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Pooja Travels,A/C Sleeper (2+1),20:10,06h 20m,02:30,3.9,762,"18 Seats available
6 Single"
1285,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Pooja Travels,NON A/C Seater (2+2),21:00,05h 00m,02:00,3.9,450,"23 Seats available
10 Window"
1286,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,SRAVAN TRAVELS,A/C Sleeper (2+1),21:30,05h 30m,03:00,3,747,"30 Seats available
10 Single"
1287,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:45,04h 00m,01:45,3.9,1000,"36 Seats available
24 Window"
1288,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Muskan Travels,NON A/C Sleeper (2+1),21:45,05h 45m,03:30,3.5,659,"29 Seats available
9 Single"
1289,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Muskan Travels,NON A/C Sleeper (2+1),21:45,05h 45m,03:30,3.5,577,"22 Seats available
10 Single"
1290,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Ameena Travels,A/C Sleeper (2+1),21:50,05h 10m,03:00,4.3,698,22 Seats available
1291,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Pooja Travels,NON A/C Sleeper (2+1),22:00,04h 30m,02:30,3.9,700,"21 Seats available
7 Single"
1292,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,06h 00m,04:15,3.6,599,"30 Seats available
10 Single"
1293,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Lucky travels,A/C Sleeper (2+1),22:15,03h 45m,02:00,3.8,581,"35 Seats available
12 Single"
1294,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Sitara Travels,NON A/C Airbus (2+2),22:30,05h 45m,04:15,3.5,550,"40 Seats available
19 Window"
1295,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,04h 30m,03:00,3.2,399,"33 Seats available
4 Single"
1296,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,04h 00m,02:30,3.9,1300,"39 Seats available
26 Window"
1297,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Sravan Travels,A/C Sleeper (2+1),21:30,08h 00m,05:30,2.1,1388,"27 Seats available
11 Single"
1298,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Orange Tours And Travels,A/C Sleeper (2+1),22:00,04h 00m,02:00,2.3,750,"25 Seats available
7 Single"
1299,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Metro Tours and Travels,NON A/C Sleeper (2+1),22:15,06h 00m,04:15,2.4,601,32 Seats available
1300,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,06h 25m,17:55,3.2,429,31 Seats available
1301,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8019,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,05h 20m,17:05,3.9,429,31 Seats available
1302,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8036,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,06h 10m,18:10,3.9,429,31 Seats available
1303,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8191,Lahari A/C sleeper,12:30,06h 10m,18:40,4.4,520,"43 Seats available
15 Single"
1304,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,06h 25m,19:10,3.2,429,31 Seats available
1305,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,DNR Express,AC Sleeper (2+1),21:30,04h 30m,02:00,2,809,"32 Seats available
20 Window"
1306,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,IPS Bus Service,NON A/C Sleeper (2+2),15:30,04h 50m,20:20,1.6,1500,40 Seats available
1307,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,06h 25m,17:55,3.2,429,31 Seats available
1308,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8019,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,05h 20m,17:05,3.9,429,31 Seats available
1309,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8036,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,06h 10m,18:10,3.9,429,31 Seats available
1310,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8191,Lahari A/C sleeper,12:30,06h 10m,18:40,4.4,520,"43 Seats available
15 Single"
1311,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,06h 25m,19:10,3.2,429,31 Seats available
1312,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8026,Lahari A/C sleeper,13:00,06h 10m,19:10,3.5,520,"43 Seats available
15 Single"
1313,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8045,Lahari Non A/C Sleeper Cum Seater,13:30,06h 10m,19:40,3.5,429,"30 Seats available
10 Single"
1314,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8090,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,06h 10m,19:55,3.9,429,31 Seats available
1315,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,06h 10m,20:25,3.9,429,33 Seats available
1316,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8030,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 10m,21:10,3.9,429,30 Seats available
1317,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,06h 10m,21:40,2.1,429,31 Seats available
1318,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8047,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 20m,20:50,3.9,429,31 Seats available
1319,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,05h 20m,21:35,3.9,429,29 Seats available
1320,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8099,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,05h 35m,22:05,3.9,429,31 Seats available
1321,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 77250,Deluxe (Non AC Seater 2+2),17:00,06h 25m,23:25,3.9,376,"35 Seats available
17 Window"
1322,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8092,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,05h 20m,22:35,3.9,429,31 Seats available
1323,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8034,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 10m,00:10,4.2,429,31 Seats available
1324,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 25m,00:55,3.9,429,31 Seats available
1325,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05h 20m,01:20,3.5,429,31 Seats available
1326,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8032,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 10m,02:40,2,429,31 Seats available
1327,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06h 25m,03:25,4.1,429,31 Seats available
1328,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8042,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,06h 15m,03:35,4.9,429,31 Seats available
1329,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8053,Lahari A/C sleeper,21:30,06h 30m,04:00,3.9,520,"39 Seats available
14 Single"
1330,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),21:45,05h 20m,03:05,3.2,520,"26 Seats available
9 Window"
1331,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8040,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 15m,04:00,3.5,429,31 Seats available
1332,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8194,Lahari A/C sleeper,22:00,06h 10m,04:10,4.3,520,"39 Seats available
13 Single"
1333,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8028,Lahari Non A/C Sleeper Cum Seater,22:30,06h 15m,04:45,4.7,447,"32 Seats available
12 Single"
1334,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 10m,05:10,4.5,429,31 Seats available
1335,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8057,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 25m,05:40,4.4,429,31 Seats available
1336,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8135,LAHARI A/C SLEEPER CUM SEATER,23:30,06h 10m,05:40,4.3,520,27 Seats available
1337,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8171,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,06h 10m,05:55,4.8,429,31 Seats available
1338,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,DNR Express,AC Sleeper (2+1),21:30,04h 30m,02:00,2,809,"32 Seats available
20 Window"
1339,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,IPS Bus Service,NON A/C Sleeper (2+2),15:30,04h 50m,20:20,1.6,1500,40 Seats available
1340,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,06h 25m,17:55,3.2,429,31 Seats available
1341,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8019,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,05h 20m,17:05,3.9,429,31 Seats available
1342,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8036,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,06h 10m,18:10,3.9,429,31 Seats available
1343,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8191,Lahari A/C sleeper,12:30,06h 10m,18:40,4.4,520,"43 Seats available
15 Single"
1344,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,06h 25m,19:10,3.2,429,31 Seats available
1345,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8026,Lahari A/C sleeper,13:00,06h 10m,19:10,3.5,520,"43 Seats available
15 Single"
1346,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8045,Lahari Non A/C Sleeper Cum Seater,13:30,06h 10m,19:40,3.5,429,"30 Seats available
10 Single"
1347,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8090,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,06h 10m,19:55,3.9,429,31 Seats available
1348,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,06h 10m,20:25,3.9,429,33 Seats available
1349,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8030,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 10m,21:10,3.9,429,30 Seats available
1350,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,06h 10m,21:40,2.1,429,31 Seats available
1351,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8047,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 20m,20:50,3.9,429,31 Seats available
1352,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,05h 20m,21:35,3.9,429,29 Seats available
1353,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8099,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,05h 35m,22:05,3.9,429,31 Seats available
1354,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 77250,Deluxe (Non AC Seater 2+2),17:00,06h 25m,23:25,3.9,376,"35 Seats available
17 Window"
1355,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8092,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,05h 20m,22:35,3.9,429,31 Seats available
1356,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8034,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 10m,00:10,4.2,429,31 Seats available
1357,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 25m,00:55,3.9,429,31 Seats available
1358,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05h 20m,01:20,3.5,429,31 Seats available
1359,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8032,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 10m,02:40,2,429,31 Seats available
1360,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06h 25m,03:25,4.1,429,31 Seats available
1361,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8042,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,06h 15m,03:35,4.9,429,31 Seats available
1362,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8053,Lahari A/C sleeper,21:30,06h 30m,04:00,3.9,520,"39 Seats available
14 Single"
1363,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),21:45,05h 20m,03:05,3.2,520,"26 Seats available
9 Window"
1364,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8040,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 15m,04:00,3.5,429,31 Seats available
1365,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8194,Lahari A/C sleeper,22:00,06h 10m,04:10,4.3,520,"39 Seats available
13 Single"
1366,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8028,Lahari Non A/C Sleeper Cum Seater,22:30,06h 15m,04:45,4.7,447,"32 Seats available
12 Single"
1367,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 10m,05:10,4.5,429,31 Seats available
1368,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8057,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 25m,05:40,4.4,429,31 Seats available
1369,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8135,LAHARI A/C SLEEPER CUM SEATER,23:30,06h 10m,05:40,4.3,520,27 Seats available
1370,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC - 8171,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,06h 10m,05:55,4.8,429,31 Seats available
1371,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,DNR Express,AC Sleeper (2+1),21:30,04h 30m,02:00,2,809,"32 Seats available
20 Window"
1372,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,IPS Bus Service,NON A/C Sleeper (2+2),15:30,04h 50m,20:20,1.6,1500,40 Seats available
1373,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7916,Lahari Non A/C Sleeper Cum Seater,11:00,07h 30m,18:30,3.7,504,"36 Seats available
9 Single"
1374,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7933,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:10,07h 30m,20:40,3.4,504,25 Seats available
1375,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7934,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,07h 30m,21:20,3.3,504,29 Seats available
1376,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,06h 40m,21:00,3.3,611,"40 Seats available
18 Window"
1377,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7904,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,07h 30m,22:10,1.8,504,31 Seats available
1378,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,05h 15m,23:15,3.8,500,"40 Seats available
18 Window"
1379,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Sahara Tours and Travels,A/C Sleeper (2+1),22:30,06h 15m,04:45,3.8,650,"23 Seats available
7 Single"
1380,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,05h 15m,23:15,3.5,500,"37 Seats available
16 Window"
1381,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,07h 15m,05:30,3.6,599,"22 Seats available
8 Single"
1382,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,05h 15m,23:15,3.3,450,"45 Seats available
22 Window"
1383,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7916,Lahari Non A/C Sleeper Cum Seater,11:00,07h 30m,18:30,3.7,504,"36 Seats available
9 Single"
1384,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7933,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:10,07h 30m,20:40,3.4,504,25 Seats available
1385,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7934,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,07h 30m,21:20,3.3,504,29 Seats available
1386,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,06h 40m,21:00,3.3,611,"40 Seats available
18 Window"
1387,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7904,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,07h 30m,22:10,1.8,504,31 Seats available
1388,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 2611,Lahari Non A/C Sleeper Cum Seater,15:30,07h 10m,22:40,3.9,504,"42 Seats available
14 Single"
1389,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,07h 30m,23:50,2.3,504,29 Seats available
1390,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 1135,Lahari Non A/C Sleeper Cum Seater,16:30,07h 50m,00:20,3.4,532,"42 Seats available
14 Single"
1391,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,17:30,07h 50m,01:20,3.7,533,"41 Seats available
13 Single"
1392,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7936,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,07h 30m,02:20,3.6,504,30 Seats available
1393,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,07h 30m,03:10,4.4,504,30 Seats available
1394,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7908,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 30m,04:00,3.7,504,31 Seats available
1395,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,07h 30m,05:00,4.2,504,45 Seats available
1396,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,07h 30m,05:20,4.2,504,30 Seats available
1397,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7961,Lahari A/C sleeper,22:30,07h 30m,06:00,4.1,611,"45 Seats available
15 Single"
1398,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC - 7914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07h 30m,06:45,3.8,504,31 Seats available
